year,address,lat,long
2020,"8576 LITTLE SANDY RD, RAVENSWOOD, WV 26164",38.99194539442544,-81.75139496579243
2020,"514 S RITCHIE AVE, RAVENSWOOD, WV 26164",38.954076218146724,-81.76262695592203
2020,"212 MULBERRY ST, RAVENSWOOD, WV 26164",38.94889519381877,-81.76142215799831
2020,"1 WALL ST, RAVENSWOOD, WV 26164",38.95059846815582,-81.76238622990843
2020,"1710 W WASHINGTON STREET, HARPERS FERRY, WV 25425",39.32255964879863,-77.75523395881339
2020,"3066 S CHILDS ROAD, KEARNEYSVILLE, WV 25430",39.30332205177854,-77.9544148886506
2020,"4257 KEARNEYSVILLE PIKE, SHEPHERDSTOWN, WV 25443",39.42268807769716,-77.82158896716737
2020,"100 FLORIDA ST, CHARLESTON, WV 25302",38.36519485077605,-81.6614907891792
2020,"16629 US HIGHWAY 19 S, WALKERSVILLE, WV 26447",38.87994563546283,-80.43471841401151
2020,"171 WEST SECOND ST, WESTON, WV 26452",39.041753382076706,-80.471571119207
2020,"150 ARMORY RD, MONAVILLE, WV 25636",37.81147625727823,-81.99591829352744
2020,"100 NAOMI STREET, FAIRMONT, WV",39.50074959005548,-80.13581806600149
2020,"301 FAIRMONT AVENUE, FAIRMONT, WV",39.48110856281551,-80.14767459400764
2020,"1493 LOCUST AVENUE, FAIRMONT, WV",39.47301618582725,-80.17282945475012
2020,"110 10TH STREET, FAIRMONT, WV",39.47116730106069,-80.14954243859927
2020,"1493 LOCUST AVE, FAIRMONT, WV 26554",39.47301618582725,-80.17282945475012
2020,"118 TYGART VALLEY MALL, WHITE HALL, WV",39.422034387370445,-80.18885040158995
2020,"1516 MARY LOU RETTON DRIVE, FAIRMONT, WV",39.46521367660114,-80.16115673648432
2020,"41 BLACKSHERE DRIVE, MANNINGTON, WV",39.5227095455092,-80.31789642217393
2020,"113 CLARKSBURG STREET, MANNINGTON, WV",39.52970189446148,-80.34437733260825
2020,"200 JASPER STREET, RIVESVILLE, WV",39.53064333307424,-80.11947286982985
2020,"200 JASPER STREET P O BOX 611, RIVESVILLE, WV 26588",39.53064333307424,-80.11947286982985
2020,"221 MASON STREET, FAIRMONT, WV",39.4785117,-80.1303689
2020,"2340 KINGMONT ROAD, KINGMONT, WV",39.445505,-80.174089
2020,"WV 310, FAIRMONT, WV",39.4788944,-80.1437203
2020,"2340 KINGMONT ROAD PLEASANT VALLEY RD, FAIRMONT, WV 26554",39.445444229215184,-80.17405152572894
2020,"2340 KINGMONT RD PLEASANT VALLEY ROAD, FAIRMONT, WV 26554",39.445444229215184,-80.17405152572894
2020,"750 TOMLINSON AVE, MOUNDSVILLE, WV",39.918198115847815,-80.74509128534282
2020,"223 TOMLINSON AVE, MOUNDSVILLE, WV",39.92303746870812,-80.7449553335972
2020,"1000 FAIRMONT PIKE, WHEELING, WV",40.03543040237116,-80.69389831747532
2020,"1300 WHEELING AVE, GLEN DALE, WV",39.941691863229494,-80.7543387555213
2020,"162 MIDDLE GRAVE CREEK RD, MOUNDSVILLE, WV",39.91975565673431,-80.71630782666415
2020,"622 MAIN STREET, BENWOOD, WV",40.01677645838845,-80.73478407551067
2020,"1000 FAIRMONT PIKE SHERRARD, WHEELING, WV 26003",40.03543040237116,-80.69389831747532
2020,"800 MARSHALL STREET, MCMECHEN, WV 26040",40.014355572295244,-80.73375804078461
2020,"169 SAND HILL ROAD, DALLAS, WV",39.991242038719975,-80.58230342406029
2020,"116 SCHOOL ROAD, MOUNDSVILLE, WV",39.8946579,-80.79268310930115
2020,"750 TOMLINSON AVE TOMLINSON AVE @ SEVENTH ST, MOUNDSVILLE, WV 26041",39.91860116296243,-80.74516599054164
2020,"12 CHURCH ST, CAMERON, WV",39.826196139488616,-80.56436027690376
2020,"808 3RD STREET, NEW HAVEN, WV 25265",38.98673386964891,-81.96549121226454
2020,"977 BLUE PRINCE RD, BLUEFIELD, WV 24701",37.30536691346475,-81.14340305178354
2020,"1003 WYOMING ST, BLUEFIELD, WV",37.27067383169964,-81.21737338926829
2020,"2620 BLAND RD, BLUEFIELD, WV 24701",37.25529245143986,-81.21175322664607
2020,"3811 E CUMBERLAND RD, BLUEFIELD, WV 24701",37.260992592491505,-81.18981152725576
2020,"3828 MATOAKA RD, LASHMEET, WV 24733",37.42032234274228,-81.19605967100836
2020,"3861 RED SULPHUR TURNPIKE, PRINCETON, WV 24740",37.43490274803071,-80.9657510697972
2020,"3358 GIATTO RD, ROCK, WV 24747",37.39694838475822,-81.28880293978074
2020,"236 NEMOURS VALLEY ROAD, NEMOURS, WV 24738",37.302054821087154,-81.30549747146512
2020,"223 THORN ST, PRINCETON, WV",37.37015465867984,-81.08200620858031
2020,"149 STATELY STREET, WILEY FORD, WV 26767",39.6191965,-78.7746657
2020,"231 NEWTON STREET, KEYSER, WV 26726",39.43347219387755,-78.98670623469388
2020,"1 ALUMNI DR, MORGANTOWN, WV 26506",39.6519335,-79.9633394
2020,"6226 MASON DIXON HWY, BLACKSVILLE, WV 26521",39.7200823,-80.2103462
2020,"1989 GRAFTON RD, MORGANTOWN, WV 26508",39.545014012627405,-79.93424240800891
2020,"235 GREENVILLE SCHOOL ROAD, GREENVILLE, WV 24945",37.541132812651625,-80.68321720004165
2020,"19 PINHOOK ROAD, PETERSTOWN, WV 24963",37.4103006921186,-80.79232080041146
2020,"2967 NETTIE FENWICK ROAD, FENWICK, WV 26202",38.21855079330368,-80.61154068719412
2020,"10 OAKFORD AVENUE, RICHWOOD, WV 26261",38.22438643546161,-80.53300398938944
2020,"379 BIRCH RIVER RD, BIRCH RIVER, WV",38.5001019,-80.7582617
2020,"18001 WEBSTER ROAD, CRAIGSVILLE, WV 26205",38.33125339938579,-80.65455030130323
2020,"8001 WEBSTER ROAD, CRAIGSVILLE, WV 26205",38.32028707425479,-80.79926363845237
2020,"2836 DIXIE HIGHWAY, DIXIE, WV 25059",38.26498120220492,-81.19868134933995
2020,"6035 SUMMERSVILLE LAKE ROAD, KESLERS CROSS LANES, WV 26675",38.2341906540463,-80.93481216915086
2020,"518 FULTON STREET, WHEELING, WV 26003",40.07594779227446,-80.7094552034336
2020,"373 NORTH FORK RD, WHEELING, WV 26003",40.15647556969162,-80.64052027832037
2020,"299 CONFEDERATE RD, FRANKLIN, WV 26807",38.6426868,-79.3289579
2020,"72 SNOWSHOE DRIVE, SLATY FORK, WV 26291",38.40351313206321,-79.99424812575921
2020,"13553 N PRESTON HWY, BRUCETON MILLS, WV 26525",39.63892886099569,-79.64375418740144
2020,"3075 MAPLE SPRING HWY, EGLON, WV 26716",39.29326701383047,-79.51441389539514
2020,"13 ELM ST, ROWLESBURG, WV 26425",39.34640534313007,-79.66760896142512
2020,"4430 TEAYS VALLEY ROAD P O BOX 270, SCOTT DEPOT, WV 25560",38.450203816675696,-81.92946904791614
2020,"1970 LESTER HIGHWAY, LESTER, WV 25865",37.729076738569916,-81.30782490216075
2020,"7115 COAL CITY ROAD, RHODELL, WV 25915",37.61161142370821,-81.30560309135569
2020,"700 COAL RIVER ROAD, GLEN DANIEL, WV 25844",37.79372971071069,-81.3355440063902
2020,"132 C AND O DAM RD, DANIELS, WV 25832",37.743053191459865,-81.12318883065711
2020,"2952 RITTER DRIVE, SHADY SPRING, WV 25918",37.70635049082523,-81.09870828737178
2020,"8871 ALLEGHENY HWY, BOWDEN, WV 26254",38.909232,-79.7006905
2020,"429 MAIN STREET, BEVERLY, WV 26253",38.84453214089723,-79.8720839190351
2020,"62 GAWTHROP STREET SUITE 1, HUTTONSVILLE, WV 26273",38.71351368058606,-79.97803155080578
2020,"110 CHURCH STREET, SPENCER, WV 25276",38.8006565,-81.3508275
2020,"229 BROADWAY ROAD PO BOX 70, PIPESTEM, WV 25979",37.53121993895644,-80.9570874954996
2020,"133 TALCOTT SCHOOL RD, TALCOTT, WV 24981",37.6531319,-80.7561213
2020,"1100 W. MAIN ST. GRAFTON, GRAFTON, WV",39.348037605456796,-80.0384763861532
2020,"47 E VETERANS MEMORIAL HWY, FLEMINGTON, WV 26347",39.2665469,-80.1319823
2020,"211 FIRST STREET, PARSONS, WV 26287",39.09647006221496,-79.68091576379311
2020,"MAIN STREET, SISTERSVILLE, WV 26175",39.5646397,-80.9966611
2020,"918 31ST STREET, PARKERSBURG, WV 26101",39.28729638076163,-81.54252487738353
2020,"6465 STAUNTON TURNPIKE, DAVISVILLE, WV 26101",39.199150516466034,-81.45934973370078
2020,"1511 BLIZZARD DR, PARKERSBURG, WV 26101",39.243905,-81.54877146034482
2020,"114 RED HILL CHURCH RD, PARKERSBURG, WV",39.247793446063326,-81.47307327195352
2020,"210 LUBECK RD, PARKERSBURG, WV 26101",39.235941885988666,-81.62901690421404
